avg_assists,avg_bonus,avg_clean_sheets,avg_goals_conceded,avg_goals_scored,avg_minutes,avg_opponent_team,avg_own_goals,avg_penalties_missed,avg_penalties_saved,avg_red_cards,avg_round,avg_saves,avg_total_points,avg_home,avg_yellow_cards,actual_points
0.0,0.0,0.0,0.8,0.0,41.0,11.8,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.6,0.0,2.0
0.2,0.4,0.0,2.4,0.2,90.0,9.2,0.0,0.0,0.0,0.0,11.0,0.0,3.8,0.6,0.2,0.0
0.2,0.4,0.0,2.6,0.2,90.0,10.0,0.0,0.2,0.0,0.0,12.0,0.0,3.4,0.4,0.2,2.0
0.2,0.4,0.0,2.4,0.2,85.6,11.0,0.0,0.2,0.0,0.0,13.0,0.0,3.4,0.4,0.2,7.0
0.4,0.6,0.2,1.6,0.0,85.6,10.0,0.0,0.2,0.0,0.0,14.0,0.0,3.6,0.4,0.0,2.0
0.4,0.6,0.4,1.2,0.0,85.6,6.6,0.0,0.2,0.0,0.0,15.0,0.0,3.6,0.6,0.2,15.0
0.8,0.8,0.6,0.2,0.0,67.6,9.0,0.0,0.0,0.0,0.0,17.0,0.0,5.2,0.6,0.2,2.0
0.8,0.8,0.6,0.6,0.0,72.0,7.2,0.0,0.0,0.0,0.0,18.0,0.0,5.2,0.6,0.2,1.0
0.8,0.6,0.2,1.0,0.0,70.8,13.2,0.0,0.0,0.0,0.0,20.2,0.0,4.6,0.4,0.2,14.0
0.2,0.4,0.2,0.6,0.4,64.2,10.4,0.0,0.0,0.0,0.0,23.2,0.0,4.6,0.6,0.2,0.0
0.2,0.4,0.2,0.4,0.4,46.2,7.2,0.0,0.0,0.0,0.0,24.0,0.0,4.4,0.4,0.0,0.0
0.0,0.0,0.0,1.4,0.0,29.4,10.6,0.0,0.0,0.0,0.0,27.0,0.0,0.6,0.4,0.0,1.0
0.0,0.0,0.0,2.0,0.0,47.4,12.4,0.0,0.0,0.0,0.0,29.2,0.0,0.8,0.6,0.2,0.0
0.0,0.0,0.0,2.0,0.0,47.4,9.8,0.0,0.0,0.0,0.0,30.4,0.0,0.8,0.4,0.2,1.0
0.0,0.0,0.0,1.4,0.0,37.8,10.8,0.0,0.0,0.0,0.0,31.6,0.0,0.8,0.6,0.2,4.0
0.2,0.0,0.0,1.2,0.0,25.8,7.8,0.0,0.0,0.0,0.0,32.8,0.0,1.2,0.6,0.2,2.0
0.2,0.0,0.0,1.4,0.0,20.8,9.2,0.0,0.0,0.0,0.0,34.0,0.0,1.4,0.6,0.0,3.0
0.2,0.0,0.2,1.4,0.0,35.6,8.2,0.0,0.0,0.0,0.0,35.0,0.0,2.0,0.4,0.0,3.0
0.2,0.0,0.4,1.4,0.0,53.6,9.6,0.0,0.0,0.0,0.0,35.8,0.0,2.6,0.6,0.0,15.0
0.0,0.6,0.4,1.0,0.4,62.8,8.2,0.0,0.0,0.0,0.0,30.0,0.0,4.6,0.8,0.0,0.0
0.0,0.6,0.4,0.2,0.4,49.8,6.2,0.0,0.0,0.0,0.0,23.4,0.0,4.2,0.6,0.0,0.0
0.0,0.6,0.0,0.2,0.4,17.0,7.6,0.0,0.0,0.0,0.0,10.4,0.0,3.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.2,0.0,11.8,12.2,0.0,0.0,0.0,0.0,26.0,0.0,0.2,0.4,0.2,3.0
0.0,0.0,0.2,0.6,0.0,41.2,9.8,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.4,0.2,5.0
0.2,0.0,0.2,1.6,0.0,74.4,10.2,0.0,0.0,0.0,0.0,30.0,0.0,2.4,0.6,0.0,2.0
0.2,0.0,0.2,1.8,0.0,83.4,8.8,0.0,0.0,0.0,0.0,31.0,0.0,2.6,0.6,0.0,7.0
0.2,0.4,0.0,1.0,0.0,48.2,11.2,0.0,0.0,0.0,0.0,34.0,0.0,2.2,0.4,0.0,2.0
0.2,0.4,0.2,0.6,0.0,46.6,12.8,0.0,0.0,0.0,0.0,35.0,0.0,2.2,0.4,0.2,8.0
0.2,0.6,0.2,0.4,0.2,41.8,15.2,0.0,0.0,0.0,0.0,36.0,0.0,3.4,0.4,0.2,8.0
0.4,0.8,0.2,0.6,0.2,65.0,14.6,0.0,0.0,0.0,0.0,23.2,0.0,4.6,0.2,0.2,3.0
0.4,0.8,0.4,0.6,0.2,83.0,14.0,0.0,0.0,0.0,0.0,16.8,0.0,5.2,0.4,0.2,3.0
0.4,0.6,0.4,0.4,0.0,71.4,10.0,0.0,0.0,0.0,0.0,4.0,0.0,3.8,0.4,0.0,1.0
0.2,0.0,0.4,0.2,0.0,58.0,9.8,0.0,0.0,0.0,0.0,5.0,0.0,2.4,0.4,0.0,2.0
0.0,0.0,0.4,0.2,0.0,54.0,7.6,0.0,0.0,0.0,0.0,6.0,0.0,1.8,0.6,0.0,2.0
0.0,0.0,0.0,0.8,0.0,40.8,9.0,0.0,0.0,0.0,0.0,8.0,0.0,1.2,0.6,0.0,4.0
0.2,0.0,0.0,1.0,0.0,49.8,9.2,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.6,0.0,1.0
0.2,0.0,0.0,1.0,0.0,52.0,9.6,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.6,0.0,0.0
0.2,0.0,0.0,0.8,0.0,38.6,11.6,0.0,0.0,0.0,0.0,11.0,0.0,1.6,0.6,0.0,0.0
0.2,0.0,0.0,0.2,0.0,15.8,12.2,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.4,0.0,1.0
0.0,0.0,0.0,0.4,0.0,6.4,10.0,0.0,0.0,0.0,0.0,16.2,0.0,0.2,0.2,0.0,2.0
0.0,0.0,0.0,0.8,0.0,24.6,7.2,0.0,0.0,0.0,0.0,18.6,0.0,0.8,0.6,0.0,2.0
0.0,0.0,0.0,1.6,0.0,69.4,8.8,0.0,0.0,0.0,0.0,22.0,0.0,1.8,0.6,0.0,2.0
0.0,0.0,0.0,1.4,0.0,49.2,8.4,0.0,0.0,0.0,0.0,24.4,0.0,1.4,0.6,0.0,0.0
0.0,0.0,0.4,0.0,0.0,43.2,8.2,0.0,0.0,0.0,0.0,6.0,0.0,2.6,0.4,0.0,8.0
0.2,0.0,0.6,0.0,0.0,61.2,7.2,0.0,0.0,0.0,0.0,7.0,0.0,4.2,0.6,0.2,6.0
0.2,0.0,0.8,0.0,0.0,79.2,8.0,0.0,0.0,0.0,0.0,8.0,0.0,5.4,0.4,0.2,13.0
0.2,0.2,1.0,0.0,0.2,90.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,7.8,0.6,0.2,6.0
0.2,0.2,1.0,0.0,0.2,90.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,7.8,0.6,0.2,2.0
0.2,0.2,0.8,0.2,0.2,90.0,11.8,0.0,0.0,0.0,0.0,11.0,0.0,7.0,0.6,0.2,6.0
0.2,0.4,0.6,0.4,0.0,90.0,14.6,0.0,0.0,0.0,0.0,14.0,0.0,5.4,0.4,0.0,6.0
0.2,0.4,0.6,0.4,0.0,90.0,13.2,0.0,0.0,0.0,0.0,15.0,0.0,5.4,0.4,0.0,6.0
0.2,0.2,0.8,0.4,0.0,90.0,11.0,0.0,0.0,0.0,0.0,17.0,0.0,5.6,0.6,0.2,1.0
0.2,0.2,0.6,0.8,0.0,84.8,10.6,0.0,0.0,0.0,0.0,18.0,0.0,4.6,0.4,0.2,21.0
0.2,0.6,0.6,0.8,0.4,84.8,9.2,0.0,0.0,0.0,0.0,19.0,0.0,7.4,0.4,0.2,6.0
0.2,0.6,0.6,0.8,0.4,84.8,9.6,0.0,0.0,0.0,0.0,20.0,0.0,7.4,0.6,0.2,2.0
0.0,0.6,0.4,0.8,0.6,84.8,8.4,0.0,0.0,0.0,0.0,22.0,0.0,7.6,0.4,0.0,2.0
0.0,0.6,0.4,0.6,0.6,90.0,5.6,0.0,0.0,0.0,0.0,23.0,0.0,7.8,0.4,0.0,2.0
0.0,0.0,0.2,0.8,0.2,90.0,7.2,0.0,0.0,0.0,0.0,24.0,0.0,4.0,0.6,0.0,2.0
0.2,0.2,0.0,1.0,0.2,90.0,10.8,0.0,0.0,0.0,0.0,26.2,0.0,4.0,0.4,0.0,1.0
0.2,0.2,0.0,1.2,0.0,86.6,13.0,0.0,0.0,0.0,0.0,28.6,0.0,2.6,0.6,0.0,8.0
0.2,0.2,0.0,1.2,0.2,86.6,10.2,0.0,0.0,0.0,0.0,29.8,0.0,3.8,0.4,0.0,0.0
0.2,0.2,0.0,1.0,0.2,68.6,8.4,0.0,0.0,0.0,0.0,31.0,0.0,3.4,0.4,0.0,4.0
0.2,0.0,0.0,1.2,0.2,68.6,8.2,0.0,0.0,0.0,0.0,32.0,0.0,3.0,0.6,0.0,6.0
0.2,0.0,0.2,0.8,0.2,72.0,8.4,0.0,0.0,0.0,0.0,33.0,0.0,4.0,0.4,0.0,14.0
0.2,0.4,0.4,0.6,0.4,72.0,8.8,0.0,0.0,0.0,0.0,34.0,0.0,6.4,0.4,0.0,8.0
0.2,0.8,0.6,0.4,0.2,72.0,12.2,0.0,0.0,0.0,0.0,35.0,0.0,6.4,0.4,0.0,0.0
0.0,0.8,0.6,0.2,0.2,72.0,14.0,0.0,0.0,0.0,0.0,36.6,0.0,6.0,0.6,0.0,16.0
0.0,1.4,0.4,0.4,0.6,72.0,16.2,0.0,0.0,0.0,0.0,30.0,0.0,8.0,0.6,0.2,6.0
0.0,0.6,0.2,0.6,0.4,72.0,13.2,0.0,0.0,0.0,0.0,16.8,0.0,5.2,0.6,0.2,6.0
0.0,0.6,0.4,0.4,0.4,83.6,9.8,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.4,0.4,2.0
0.0,0.0,0.2,0.8,0.0,83.6,8.4,0.0,0.0,0.0,0.0,6.0,0.0,2.2,0.4,0.2,1.0
0.0,0.0,0.2,1.0,0.0,79.0,10.2,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.6,0.2,6.0
0.0,0.0,0.2,1.0,0.0,79.0,10.4,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.4,0.2,6.0
0.0,0.0,0.4,1.0,0.0,85.4,9.8,0.0,0.0,0.0,0.0,9.0,0.0,3.2,0.6,0.0,14.0
0.0,0.4,0.6,0.8,0.2,85.4,11.4,0.0,0.0,0.0,0.0,10.0,0.0,5.6,0.4,0.0,2.0
0.0,0.4,0.6,0.6,0.2,85.4,12.2,0.0,0.0,0.0,0.0,11.0,0.0,5.8,0.4,0.0,6.0
0.0,0.4,0.8,0.2,0.2,90.0,11.8,0.0,0.0,0.0,0.0,12.0,0.0,6.8,0.4,0.0,2.0
0.0,0.4,0.4,0.6,0.2,82.8,15.6,0.0,0.0,0.0,0.0,14.0,0.0,4.8,0.4,0.2,6.0
0.2,0.2,0.2,0.8,0.0,82.8,13.4,0.0,0.0,0.0,0.0,15.0,0.0,3.2,0.4,0.2,14.0
0.2,0.8,0.4,0.6,0.2,82.8,14.2,0.0,0.0,0.0,0.0,16.0,0.0,5.6,0.6,0.4,6.0
0.2,0.8,0.4,0.6,0.2,82.8,12.4,0.0,0.0,0.0,0.0,17.0,0.0,5.6,0.4,0.4,14.0
0.0,0.8,0.8,0.4,0.4,86.8,6.2,0.0,0.0,0.0,0.0,22.0,0.0,8.2,0.6,0.0,1.0
0.0,0.4,0.4,1.0,0.2,68.8,6.6,0.0,0.0,0.0,0.0,24.0,0.0,4.4,0.4,0.0,0.0
0.0,0.0,0.2,1.0,0.0,50.8,10.8,0.0,0.0,0.0,0.0,26.0,0.0,1.6,0.4,0.0,2.0
0.0,0.0,0.0,1.2,0.0,54.0,12.4,0.0,0.0,0.0,0.0,27.0,0.0,0.8,0.4,0.0,2.0
0.0,0.0,0.0,1.4,0.0,70.4,13.0,0.0,0.0,0.0,0.0,29.2,0.0,1.2,0.6,0.0,2.0
0.2,0.0,0.0,1.4,0.0,70.4,12.2,0.0,0.0,0.0,0.0,32.6,0.0,1.8,0.6,0.0,0.0
0.2,0.0,0.2,0.6,0.0,54.0,12.8,0.0,0.0,0.0,0.0,34.8,0.0,2.2,0.4,0.2,10.0
0.2,0.4,0.2,0.6,0.2,54.0,10.4,0.0,0.0,0.0,0.0,35.6,0.0,3.8,0.4,0.2,0.0
0.0,0.4,0.2,0.2,0.2,36.0,10.2,0.0,0.0,0.0,0.0,36.4,0.0,3.0,0.4,0.2,0.0
0.0,0.4,0.0,0.2,0.2,18.2,11.8,0.0,0.0,0.0,0.0,16.8,0.0,2.2,0.6,0.0,4.0
0.2,0.0,0.0,0.6,0.0,33.2,13.6,0.0,0.0,0.0,0.0,4.0,0.0,1.2,0.6,0.2,5.0
0.2,0.0,0.2,0.6,0.0,51.2,12.6,0.0,0.0,0.0,0.0,5.0,0.0,2.2,0.6,0.4,5.0
0.4,0.6,0.4,0.8,0.2,87.0,12.6,0.0,0.0,0.0,0.0,7.0,0.0,5.8,0.6,0.6,6.0
0.2,0.6,0.6,0.4,0.2,81.4,9.6,0.0,0.0,0.0,0.0,8.0,0.0,6.2,0.6,0.6,0.0
0.2,0.6,0.6,0.2,0.2,66.4,11.2,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.4,0.4,0.0
0.2,0.6,0.4,0.2,0.2,48.4,11.8,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.4,0.2,0.0
0.0,0.6,0.4,0.0,0.2,30.4,10.8,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.4,0.2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.6,0.0,0.0
0.2,0.4,0.2,0.0,0.0,18.0,9.8,0.0,0.0,0.0,0.0,16.0,0.0,2.2,0.6,0.0,0.0
0.2,0.4,0.2,0.0,0.0,18.0,8.2,0.0,0.0,0.0,0.0,19.0,0.0,2.2,0.4,0.0,0.0
0.2,0.4,0.2,0.0,0.0,18.0,8.6,0.0,0.0,0.0,0.0,20.0,0.0,2.2,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.6,0.0,8.0
0.0,0.6,0.0,0.6,0.6,36.0,8.4,0.0,0.0,0.0,0.0,26.0,0.0,4.8,0.6,0.0,6.0
0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.4,0.0,7.8,10.6,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.4,0.0,6.0
0.0,0.0,0.2,0.4,0.0,25.8,7.6,0.0,0.0,0.0,0.0,8.0,0.0,1.2,0.6,0.0,2.0
0.0,0.2,0.2,0.8,0.0,61.8,6.6,0.0,0.0,0.0,0.0,10.0,0.0,2.2,0.4,0.0,2.0
0.0,0.2,0.2,1.0,0.0,79.8,8.8,0.0,0.0,0.0,0.0,11.0,0.0,2.6,0.6,0.0,1.0
0.0,0.2,0.2,0.8,0.0,90.0,9.2,0.0,0.0,0.0,0.0,12.0,0.0,2.8,0.6,0.2,7.0
0.0,0.4,0.4,0.6,0.0,77.4,15.0,0.0,0.0,0.0,0.0,19.0,0.0,3.6,0.6,0.2,0.0
0.0,0.2,0.2,0.6,0.0,59.4,14.0,0.0,0.0,0.0,0.0,20.0,0.0,2.4,0.6,0.0,8.0
0.0,0.6,0.4,0.4,0.0,59.4,12.4,0.0,0.0,0.0,0.0,21.0,0.0,3.6,0.6,0.0,1.0
0.0,0.4,0.2,0.2,0.2,45.0,9.8,0.0,0.0,0.0,0.0,24.2,0.0,3.4,0.6,0.0,1.0
0.0,0.4,0.2,0.4,0.2,49.4,9.4,0.0,0.0,0.0,0.0,25.6,0.0,3.6,0.6,0.0,5.0
0.0,0.0,0.2,0.4,0.2,49.4,11.8,0.0,0.0,0.0,0.0,27.0,0.0,3.0,0.6,0.2,2.0
0.0,0.2,0.6,0.2,0.0,72.0,9.4,0.0,0.0,0.0,0.0,32.0,0.0,3.8,0.6,0.4,0.0
0.0,0.2,0.4,0.2,0.0,54.0,7.6,0.0,0.0,0.0,0.0,32.8,0.0,2.8,0.4,0.2,0.0
0.0,0.2,0.4,0.0,0.0,36.0,9.6,0.0,0.0,0.0,0.0,33.6,0.0,2.4,0.4,0.2,0.0
0.0,0.0,0.2,0.0,0.0,18.0,6.8,0.0,0.0,0.0,0.0,34.4,0.0,1.0,0.4,0.2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,35.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,35.8,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,36.6,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.4,0.0,18.0,11.2,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.6,0.2,1.0
0.0,0.0,0.0,0.6,0.0,36.0,8.0,0.0,0.0,0.0,0.0,13.0,0.0,0.2,0.4,0.4,0.0
0.0,0.0,0.0,0.8,0.0,45.0,7.0,0.0,0.0,0.0,0.0,15.0,0.0,0.2,0.6,0.6,0.0
0.0,0.0,0.0,1.0,0.0,49.8,10.2,0.0,0.0,0.0,0.0,16.0,0.0,0.2,0.4,0.8,0.0
0.0,0.0,0.0,0.8,0.0,22.8,9.0,0.0,0.0,0.0,0.0,18.0,0.0,-0.2,0.6,0.6,0.0
0.0,0.0,0.0,0.6,0.0,13.8,9.6,0.0,0.0,0.0,0.0,19.0,0.0,-0.2,0.6,0.4,9.0
0.0,0.6,0.2,0.6,0.0,31.8,10.6,0.0,0.0,0.0,0.0,20.0,0.0,1.6,0.4,0.4,0.0
0.0,0.6,0.2,0.4,0.0,27.0,9.8,0.0,0.0,0.0,0.0,21.0,0.0,1.6,0.6,0.2,0.0
0.0,0.6,0.2,0.4,0.0,27.0,8.8,0.0,0.0,0.0,0.0,22.0,0.0,1.6,0.6,0.2,0.0
0.0,0.6,0.2,0.0,0.0,18.0,11.4,0.0,0.0,0.0,0.0,23.0,0.0,1.8,0.4,0.0,7.0
0.0,0.2,0.2,0.0,0.0,18.0,9.8,0.0,0.0,0.0,0.0,27.0,0.0,1.4,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,29.2,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,32.6,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,33.8,0.0,0.0,0.6,0.0,2.0
0.0,0.0,0.0,0.2,0.0,15.0,7.2,0.0,0.0,0.0,0.0,34.8,0.0,0.4,0.4,0.0,0.0
0.0,0.0,0.0,0.2,0.0,15.0,9.0,0.0,0.0,0.0,0.0,35.6,0.0,0.4,0.4,0.0,5.0
0.0,0.0,0.2,0.2,0.0,33.0,8.8,0.0,0.0,0.0,0.0,36.4,0.0,1.4,0.4,2.0,0.0
0.0,0.0,0.2,0.2,0.0,33.0,9.0,0.0,0.0,0.0,0.0,30.0,0.0,1.4,0.4,2.0,0.0
0.0,0.0,0.2,0.2,0.0,33.0,12.2,0.0,0.0,0.0,0.0,23.4,0.0,1.4,0.4,2.0,0.0
0.0,0.0,0.2,0.0,0.0,18.0,12.4,0.0,0.0,0.0,0.0,16.8,0.0,1.0,0.4,2.0,0.0
0.0,0.0,0.2,0.0,0.0,18.0,12.0,0.0,0.0,0.0,0.0,10.4,0.0,1.0,0.4,2.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.4,0.0,-2.0
0.0,0.0,0.0,0.4,0.0,14.2,7.8,0.2,0.0,0.0,0.0,13.0,0.0,-0.4,0.4,0.2,1.0
0.0,0.0,0.0,0.6,0.0,20.6,9.2,0.2,0.0,0.0,0.0,14.0,0.0,-0.2,0.6,0.2,0.0
0.0,0.0,0.0,0.6,0.0,20.6,9.0,0.2,0.0,0.0,0.0,15.0,0.0,-0.2,0.6,0.2,0.0
0.0,0.0,0.0,0.6,0.0,20.6,8.6,0.2,0.0,0.0,0.0,16.0,0.0,-0.2,0.4,0.2,0.0
0.0,0.0,0.0,0.2,0.0,6.4,7.6,0.0,0.0,0.0,0.0,18.0,0.0,0.2,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.4,0.0,1.0
0.0,0.0,0.0,0.2,0.0,2.6,10.8,0.0,0.0,0.0,0.0,29.2,0.0,0.2,0.6,0.0,0.0
0.0,0.0,0.0,0.2,0.0,2.6,12.4,0.0,0.0,0.0,0.0,30.2,0.0,0.2,0.4,0.0,2.0
0.0,0.0,0.0,0.4,0.0,17.4,14.8,0.0,0.0,0.0,0.0,31.4,0.0,0.6,0.6,0.0,0.0
0.0,0.0,0.0,0.4,0.0,17.4,15.6,0.0,0.0,0.0,0.0,33.6,0.0,0.6,0.6,0.0,0.0
0.0,0.0,0.0,0.2,0.0,18.6,13.2,0.0,0.0,0.0,0.0,34.4,0.0,0.4,0.6,0.2,0.0
0.0,0.0,0.0,0.0,0.0,3.8,8.4,0.0,0.0,0.0,0.0,36.2,0.0,0.0,0.6,0.2,0.0
0.0,0.0,0.0,0.0,0.0,3.8,9.6,0.0,0.0,0.0,0.0,23.2,0.0,0.0,0.6,0.2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.4,0.0,24.0,10.4,0.0,0.0,0.0,0.0,7.0,0.0,0.4,0.6,0.2,0.0
